concurrency,pool,throughput
12061,13,181225
12091,13,189537
12121,13,184094
12151,13,188323
12181,13,185322
12211,13,181950
12241,13,186497
12271,13,187969
12301,13,186776
12331,13,187406
12361,13,189969
12391,13,185666
12421,13,188253
12451,13,190114
12481,13,184911
12511,13,182149
12541,13,184297
12571,13,182282
12601,13,183351
12631,13,183891
12661,13,179083
12691,13,180245
12721,13,188040
12751,13,186011
12781,13,183150
12811,13,187055
12841,13,180180
12871,13,179018
12901,13,183755
12931,13,186567
12961,13,187265
12991,13,185597
13021,13,180831
13051,13,188182
13081,13,187969
13111,13,188964
13141,13,184229
13171,13,185459
13201,13,183418
13231,13,188821
13261,13,187687
13291,13,180440
13321,13,189753
13351,13,185597
13381,13,182882
13411,13,188964
13441,13,185322
13471,13,184297
13501,13,190186
13531,13,184433
13561,13,183083
13591,13,182149
13621,13,178635
13651,13,188821
13681,13,180701
13711,13,185666
13741,13,181950
13771,13,190331
13801,13,182282
13831,13,186219
13861,13,179275
13891,13,186081
13921,13,183351
13951,13,182149
13981,13,179404
14011,13,186428
14041,13,188394
14071,13,191644
14101,13,185459
14131,13,183150
14161,13,178062
14191,13,187476
14221,13,182815
14251,13,183418
14281,13,180245
14311,13,185185
14341,13,182815
14371,13,184501
14401,13,181356
14431,13,185735
14461,13,180180
14491,13,183418
14521,13,188253
14551,13,182548
14581,13,185185
14611,13,183351
14641,13,185942
14671,13,186636
14701,13,184433
14731,13,177872
14761,13,183958
14791,13,182215
14821,13,181290
14851,13,184911
14881,13,183150
14911,13,189250
14941,13,186289
14971,13,187828
31,15,195007
61,15,188111
91,15,193873
121,15,194325
151,15,193050
181,15,191204
211,15,192381
241,15,191424
271,15,191204
301,15,191717
331,15,191791
361,15,194779
391,15,192455
421,15,189250
451,15,188821
481,15,194024
511,15,183621
541,15,192233
571,15,193648
601,15,191131
631,15,192455
661,15,194931
691,15,194174
721,15,187195
751,15,188465
781,15,194704
811,15,192233
841,15,188608
871,15,189753
901,15,188253
931,15,191570
961,15,190694
991,15,197863
1021,15,189897
1051,15,191424
1081,15,190186
1111,15,190258
1141,15,186497
1171,15,188394
1201,15,194476
1231,15,195848
1261,15,192529
1291,15,182548
1321,15,189753
1351,15,191570
1381,15,192901
1411,15,191350
1441,15,199680
1471,15,187969
1501,15,197706
1531,15,194628
1561,15,189393
1591,15,193274
1621,15,192086
1651,15,190114
1681,15,188821
1711,15,187125
1741,15,191644
1771,15,194476
1801,15,191058
1831,15,188394
1861,15,193648
1891,15,192381
1921,15,188040
1951,15,191570
1981,15,192529
2011,15,188040
2041,15,190548
2071,15,196309
2101,15,192529
2131,15,194099
2161,15,188040
2191,15,193050
2221,15,188821
2251,15,191570
2281,15,192086
2311,15,187687
2341,15,187336
2371,15,187828
2401,15,187055
2431,15,186706
2461,15,192678
2491,15,189609
2521,15,197083
2551,15,188111
2581,15,191644
2611,15,194401
2641,15,191058
2671,15,191350
2701,15,192455
2731,15,194855
2761,15,189969
2791,15,184094
2821,15,200883
2851,15,192307
2881,15,191424
2911,15,190114
2941,15,189250
2971,15,189178
3001,15,200400
3031,15,194024
3061,15,187969
3091,15,193199
3121,15,196463
3151,15,193498
3181,15,186428
3211,15,190621
3241,15,194325
3271,15,190186
3301,15,191864
3331,15,193423
3361,15,192529
3391,15,190258
3421,15,184433
3451,15,191058
3481,15,189465
3511,15,190766
3541,15,190766
3571,15,196078
3601,15,191204
3631,15,191938
3661,15,190186
3691,15,188964
3721,15,184774
3751,15,183217
3781,15,187476
3811,15,189537
3841,15,189537
3871,15,184911
3901,15,198728
3931,15,191204
3961,15,189465
3991,15,194931
4021,15,188040
4051,15,189681
4081,15,196309
4111,15,190258
4141,15,185942
4171,15,189250
4201,15,187125
4231,15,170940
4261,15,185253
4291,15,185873
4321,15,190912
4351,15,186776
4381,15,182083
4411,15,189537
4441,15,186428
4471,15,188893
4501,15,189537
4531,15,188040
4561,15,194325
4591,15,186846
4621,15,190041
4651,15,187406
4681,15,186358
4711,15,188111
4741,15,192529
4771,15,188679
4801,15,187476
4831,15,189035
4861,15,185597
4891,15,191864
4921,15,190548
4951,15,189537
4981,15,189322
5011,15,188111
5041,15,183755
5071,15,190766
5101,15,194099
5131,15,186497
5161,15,187828
5191,15,187195
5221,15,184842
5251,15,188182
5281,15,186915
5311,15,183891
5341,15,189107
5371,15,189753
5401,15,190403
5431,15,186497
5461,15,183891
5491,15,190694
5521,15,187617
5551,15,187546
5581,15,185942
5611,15,186915
5641,15,183083
5671,15,186776
5701,15,184365
5731,15,181950
5761,15,187336
5791,15,186289
5821,15,183891
5851,15,187617
5881,15,187617
5911,15,187476
5941,15,180050
5971,15,185459
6001,15,184094
6031,15,186636
6061,15,187828
6091,15,184706
6121,15,187969
6151,15,186846
6181,15,182481
6211,15,183621
6241,15,183891
6271,15,186706
6301,15,181686
6331,15,188536
6361,15,189178
6391,15,187899
6421,15,183823
6451,15,189322
6481,15,185666
6511,15,186497
6541,15,188465
6571,15,181028
6601,15,188182
6631,15,186219
6661,15,190912
6691,15,188182
6721,15,185459
6751,15,181818
6781,15,184229
6811,15,187055
6841,15,190912
6871,15,186497
6901,15,182882
6931,15,184911
6961,15,186358
6991,15,183486
7021,15,184162
7051,15,186428
7081,15,189537
7111,15,191938
7141,15,182815
7171,15,188536
7201,15,186497
7231,15,183621
7261,15,188536
7291,15,189322
7321,15,189465
7351,15,190258
7381,15,183418
7411,15,187476
7441,15,193124
7471,15,184094
7501,15,183486
7531,15,184094
7561,15,189178
7591,15,190114
7621,15,190114
7651,15,189465
7681,15,186915
7711,15,187546
7741,15,189969
7771,15,191277
7801,15,194476
7831,15,184774
7861,15,183284
7891,15,191424
7921,15,184569
7951,15,192159
7981,15,185391
8011,15,184706
8041,15,181028
8071,15,189753
8101,15,184774
8131,15,180245
8161,15,182016
8191,15,190331
8221,15,187828
8251,15,192975
8281,15,184706
8311,15,187476
8341,15,188323
8371,15,189035
8401,15,183284
8431,15,184026
8461,15,185253
8491,15,188323
8521,15,183553
8551,15,186567
8581,15,187406
8611,15,188465
8641,15,188964
8671,15,182882
8701,15,185391
8731,15,183150
8761,15,179147
8791,15,179340
8821,15,184774
8851,15,185185
8881,15,192307
8911,15,189681
8941,15,186428
8971,15,188465
9001,15,185528
9031,15,184842
9061,15,181554
9091,15,186706
9121,15,188679
9151,15,186219
9181,15,185942
9211,15,183083
9241,15,188394
9271,15,189825
9301,15,187195
9331,15,189609
9361,15,181950
9391,15,183418
9421,15,188750
9451,15,184094
9481,15,184979
9511,15,181554
9541,15,185391
9571,15,185804
9601,15,184569
9631,15,184706
9661,15,187969
9691,15,181884
9721,15,188040
9751,15,183553
9781,15,184706
9811,15,189609
9841,15,188964
9871,15,190186
9901,15,190476
9931,15,186150
9961,15,187336
9991,15,187758
10021,15,184911
10051,15,186011
10081,15,180897
10111,15,186150
10141,15,185459
10171,15,186428
10201,15,186706
10231,15,184501
10261,15,184774
10291,15,185048
10321,15,182615
10351,15,182615
10381,15,183486
10411,15,187476
10441,15,187125
10471,15,187969
10501,15,186011
10531,15,189178
10561,15,182548
10591,15,189897
10621,15,184638
10651,15,180962
10681,15,179597
10711,15,184297
10741,15,186428
10771,15,185666
10801,15,187125
10831,15,197550
10861,15,186636
10891,15,180897
10921,15,183351
10951,15,185391
10981,15,183823
11011,15,186358
11041,15,185322
11071,15,185804
11101,15,181554
11131,15,183150
11161,15,186358
11191,15,183217
11221,15,183891
11251,15,186915
11281,15,183351
11311,15,188253
11341,15,187265
11371,15,182348
11401,15,182681
11431,15,186497
11461,15,188679
11491,15,184979
11521,15,184297
11551,15,180050
11581,15,186011
11611,15,180570
11641,15,182681
11671,15,179211
11701,15,184706
11731,15,183486
11761,15,186081
11791,15,183418
11821,15,183755
11851,15,180962
11881,15,187055
11911,15,185666
11941,15,183217
11971,15,183016
12001,15,183823
12031,15,182215
12061,15,183891
12091,15,186706
12121,15,181686
12151,15,180505
12181,15,187899
12211,15,187617
12241,15,186706
12271,15,182282
12301,15,179985
12331,15,181159
12361,15,183418
12391,15,179211
12421,15,179856
12451,15,179597
12481,15,179018
12511,15,184842
12541,15,184842
12571,15,184706
12601,15,186011
12631,15,182282
12661,15,183083
12691,15,179340
12721,15,183958
12751,15,186219
12781,15,178253
12811,15,181950
12841,15,188750
12871,15,181028
12901,15,195312
12931,15,185185
12961,15,186497
12991,15,179985
13021,15,181290
13051,15,185735
13081,15,186706
13111,15,183351
13141,15,187125
13171,15,188964
13201,15,187265
13231,15,181818
13261,15,184094
13291,15,184911
13321,15,184094
13351,15,184229
13381,15,187265
13411,15,184911
13441,15,179662
13471,15,183755
13501,15,183823
13531,15,182681
13561,15,183351
13591,15,181093
13621,15,182083
13651,15,185942
13681,15,185735
13711,15,185459
13741,15,183621
13771,15,180440
13801,15,183621
13831,15,187687
13861,15,180180
13891,15,182748
13921,15,180180
13951,15,181225
13981,15,183016
14011,15,189465
14041,15,182415
14071,15,183823
14101,15,181884
14131,15,183553
14161,15,181686
14191,15,178316
14221,15,183823
14251,15,186706
14281,15,182282
14311,15,182681
14341,15,180962
14371,15,178443
14401,15,181290
14431,15,185528
14461,15,182882
14491,15,178571
14521,15,186358
14551,15,179662
14581,15,178189
14611,15,182681
14641,15,183688
14671,15,184365
14701,15,181093
14731,15,181225
14761,15,187828
14791,15,185391
14821,15,186081
14851,15,182149
14881,15,183486
14911,15,179275
14941,15,183688
14971,15,182815
31,17,190041
61,17,194476
91,17,190114
121,17,190114
151,17,189897
181,17,191644
211,17,196540
241,17,191277
271,17,193274
301,17,194401
331,17,188465
361,17,185322
391,17,188893
421,17,191131
451,17,187125
481,17,192233
511,17,190186
541,17,190476
571,17,192233
601,17,196386
631,17,190621
661,17,187899
691,17,193348
721,17,197863
751,17,188893
781,17,196001
811,17,189322
841,17,189178
871,17,185322
901,17,176429
931,17,183486
961,17,187406
991,17,190694
1021,17,186636
1051,17,192086
1081,17,187687
1111,17,190186
1141,17,193648
1171,17,189107
1201,17,191644
1231,17,191938
1261,17,190258
1291,17,194628
1321,17,187476
1351,17,187476
1381,17,193723
1411,17,193274
1441,17,195465
1471,17,188750
1501,17,193050
1531,17,190548
1561,17,190985
1591,17,188821
1621,17,190985
1651,17,185116
1681,17,189897
1711,17,188536
1741,17,191644
1771,17,191791
1801,17,192381
1831,17,194704
1861,17,190331
1891,17,189681
1921,17,185666
1951,17,192604
1981,17,189537
2011,17,188323
2041,17,191204
2071,17,191350
2101,17,192159
2131,17,187546
2161,17,190548
2191,17,192529
2221,17,195694
2251,17,191791
2281,17,188536
2311,17,190985
2341,17,192159
2371,17,191864
2401,17,186081
2431,17,189393
2461,17,188964
2491,17,189537
2521,17,187969
2551,17,183217
2581,17,190839
2611,17,189322
2641,17,194855
2671,17,191938
2701,17,196695
2731,17,188893
2761,17,192604
2791,17,186985
2821,17,188111
2851,17,186428
2881,17,190041
2911,17,191791
2941,17,194174
2971,17,187055
3001,17,189681
3031,17,196695
3061,17,188893
3091,17,188182
3121,17,185597
3151,17,191644
3181,17,188111
3211,17,186706
3241,17,188040
3271,17,187125
3301,17,185666
3331,17,190621
3361,17,188821
3391,17,189250
3421,17,189681
3451,17,186706
3481,17,194476
3511,17,183553
3541,17,186846
3571,17,189969
3601,17,194250
3631,17,190766
3661,17,186219
3691,17,189753
3721,17,190331
3751,17,190476
3781,17,188964
3811,17,189609
3841,17,188040
3871,17,189393
3901,17,189897
3931,17,189897
3961,17,185185
3991,17,193199
4021,17,187758
4051,17,185873
4081,17,193798
4111,17,188040
4141,17,190621
4171,17,193948
4201,17,186150
4231,17,188111
4261,17,191350
4291,17,183418
4321,17,190403
4351,17,190403
4381,17,189969
4411,17,192381
4441,17,192233
4471,17,189178
4501,17,184638
4531,17,192381
4561,17,190548
4591,17,188821
4621,17,187617
4651,17,197083
4681,17,191424
4711,17,191717
4741,17,193199
4771,17,189537
4801,17,190476
4831,17,187899
4861,17,183083
4891,17,190621
4921,17,194024
4951,17,187195
4981,17,191204
5011,17,191497
5041,17,186915
5071,17,188465
5101,17,188323
5131,17,183418
5161,17,189035
5191,17,188465
5221,17,187969
5251,17,187406
5281,17,185735
5311,17,187899
5341,17,185804
5371,17,187055
5401,17,188679
5431,17,186985
5461,17,188608
5491,17,184569
5521,17,186567
5551,17,187195
5581,17,188465
5611,17,191717
5641,17,183486
5671,17,185322
5701,17,186358
5731,17,186567
5761,17,189250
5791,17,183351
5821,17,188964
5851,17,190766
5881,17,189753
5911,17,187617
5941,17,186150
5971,17,191644
6001,17,187899
6031,17,189322
6061,17,187828
6091,17,186358
6121,17,192086
6151,17,189107
6181,17,188964
6211,17,186915
6241,17,184979
6271,17,184433
6301,17,192604
6331,17,188182
6361,17,184774
6391,17,186219
6421,17,188040
6451,17,188893
6481,17,191717
6511,17,185185
6541,17,189825
6571,17,192604
6601,17,194628
6631,17,190548
6661,17,189825
6691,17,192455
6721,17,183217
6751,17,191497
6781,17,190839
6811,17,186219
6841,17,187546
6871,17,185048
6901,17,188465
6931,17,187758
6961,17,183688
6991,17,188111
7021,17,188323
7051,17,190985
7081,17,183486
7111,17,186497
7141,17,187758
7171,17,189465
7201,17,181818
7231,17,190331
7261,17,186289
7291,17,189537
7321,17,185391
7351,17,185804
7381,17,189897
7411,17,188608
7441,17,192012
7471,17,192159
7501,17,185942
7531,17,189969
7561,17,193873
7591,17,187265
7621,17,182083
7651,17,185804
7681,17,184094
7711,17,189465
7741,17,191131
7771,17,190331
7801,17,193723
7831,17,186358
7861,17,186985
7891,17,183418
7921,17,186150
7951,17,186846
7981,17,187476
8011,17,191204
8041,17,182681
8071,17,189609
8101,17,185459
8131,17,187336
8161,17,182949
8191,17,185666
8221,17,189178
8251,17,189393
8281,17,185116
8311,17,183418
8341,17,187336
8371,17,185942
8401,17,188111
8431,17,188323
8461,17,189537
8491,17,185253
8521,17,186428
8551,17,188465
8581,17,191131
8611,17,183688
8641,17,187828
8671,17,185528
8701,17,184297
8731,17,185185
8761,17,187969
8791,17,186081
8821,17,187055
8851,17,185942
8881,17,181290
8911,17,185528
8941,17,182615
8971,17,186011
9001,17,184842
9031,17,191424
9061,17,187336
9091,17,187969
9121,17,185873
9151,17,186289
9181,17,186567
9211,17,186081
9241,17,187758
9271,17,186985
9301,17,189681
9331,17,188111
9361,17,187899
9391,17,186289
9421,17,185666
9451,17,185253
9481,17,189035
9511,17,188893
9541,17,181422
9571,17,184774
9601,17,187546
9631,17,186219
9661,17,185116
9691,17,188253
9721,17,189681
9751,17,189825
9781,17,186497
9811,17,184501
9841,17,182681
9871,17,187828
9901,17,184979
9931,17,186567
9961,17,186358
9991,17,186567
10021,17,183150
10051,17,182681
10081,17,185597
10111,17,188750
10141,17,181950
10171,17,184229
10201,17,186706
10231,17,188608
10261,17,190114
10291,17,194174
10321,17,184501
10351,17,179533
10381,17,190766
10411,17,185873
10441,17,187195
10471,17,184979
10501,17,182282
10531,17,187828
10561,17,184774
10591,17,185597
10621,17,193199
10651,17,190621
10681,17,185597
10711,17,187617
10741,17,187336
10771,17,184026
10801,17,182415
10831,17,187476
10861,17,188608
10891,17,181620
10921,17,186219
10951,17,185528
10981,17,182815
11011,17,179726
11041,17,187476
11071,17,185804
11101,17,187617
11131,17,182748
11161,17,184433
11191,17,187617
11221,17,184229
11251,17,183418
11281,17,181422
11311,17,182215
11341,17,182548
11371,17,185528
11401,17,187546
11431,17,182083
11461,17,185048
11491,17,188253
11521,17,192012
11551,17,186219
11581,17,186776
11611,17,182149
11641,17,186776
11671,17,185528
11701,17,185735
11731,17,187546
11761,17,184297
11791,17,183083
11821,17,187546
11851,17,184774
11881,17,184569
11911,17,187758
11941,17,186706
11971,17,183418
12001,17,184026
12031,17,188394
12061,17,183688
12091,17,186497
12121,17,183958
12151,17,186150
12181,17,186289
12211,17,193199
12241,17,189250
12271,17,182348
12301,17,186497
12331,17,186289
12361,17,189322
12391,17,182815
12421,17,186985
12451,17,185804
12481,17,185185
12511,17,186081
12541,17,185322
12571,17,182016
12601,17,183150
12631,17,180962
12661,17,184229
12691,17,181554
12721,17,184638
12751,17,187617
12781,17,186428
12811,17,184365
12841,17,177999
12871,17,184569
12901,17,184842
12931,17,189250
12961,17,183958
12991,17,187969
13021,17,181422
13051,17,183150
13081,17,184365
13111,17,183621
13141,17,190985
13171,17,187617
13201,17,181950
13231,17,191497
13261,17,192529
13291,17,182548
13321,17,190766
13351,17,182681
13381,17,183217
13411,17,186219
13441,17,186567
13471,17,188893
13501,17,182615
13531,17,186915
13561,17,185185
13591,17,192233
13621,17,184026
13651,17,186985
13681,17,182615
13711,17,190621
13741,17,187125
13771,17,186358
13801,17,184501
13831,17,183150
13861,17,186289
13891,17,189897
13921,17,184297
13951,17,185804
13981,17,182748
14011,17,188821
14041,17,186011
14071,17,185528
14101,17,185391
14131,17,189107
14161,17,183755
14191,17,189178
14221,17,182215
14251,17,182348
14281,17,188750
14311,17,185116
14341,17,188821
14371,17,181554
14401,17,181884
14431,17,185459
14461,17,184026
14491,17,192159
14521,17,184911
14551,17,181028
14581,17,187758
14611,17,187265
14641,17,179662
14671,17,189753
14701,17,185185
14731,17,190621
14761,17,182348
14791,17,184365
14821,17,186150
14851,17,186011
14881,17,182949
14911,17,182548
14941,17,186081
14971,17,186636
31,19,191204
61,19,192901
91,19,199600
121,19,188608
151,19,194552
181,19,189322
211,19,194174
241,19,197550
271,19,191424
301,19,188608
331,19,192975
361,19,196078
391,19,194325
421,19,199840
451,19,193423
481,19,201694
511,19,193348
541,19,192233
571,19,195236
601,19,192455
631,19,192159
661,19,190258
691,19,191131
721,19,184501
751,19,192381
781,19,190766
811,19,188964
841,19,188040
871,19,191864
901,19,191497
931,19,192529
961,19,188679
991,19,193124
1021,19,186846
1051,19,188893
1081,19,195083
1111,19,189609
1141,19,189250
1171,19,187828
1201,19,186846
1231,19,193873
1261,19,192529
1291,19,191204
1321,19,191058
1351,19,187476
1381,19,192012
1411,19,188964
1441,19,190186
1471,19,191938
1501,19,184365
1531,19,190985
1561,19,189753
1591,19,191204
1621,19,191717
1651,19,190186
1681,19,188253
1711,19,188608
1741,19,194704
1771,19,189969
1801,19,181950
1831,19,193648
1861,19,194401
1891,19,187125
1921,19,195160
1951,19,192826
1981,19,188821
2011,19,187828
2041,19,192012
2071,19,195924
2101,19,188821
2131,19,187055
2161,19,188394
2191,19,190694
2221,19,191350
2251,19,194855
2281,19,191131
2311,19,195083
2341,19,192678
2371,19,187617
2401,19,191570
2431,19,195160
2461,19,190694
2491,19,187546
2521,19,190766
2551,19,190839
2581,19,198098
2611,19,189250
2641,19,192012
2671,19,192678
2701,19,197472
2731,19,192086
2761,19,192233
2791,19,197394
2821,19,185459
2851,19,195694
2881,19,188679
2911,19,186150
2941,19,186219
2971,19,185391
3001,19,191424
3031,19,189107
3061,19,187828
3091,19,196540
3121,19,195236
3151,19,189681
3181,19,191497
3211,19,191497
3241,19,194325
3271,19,187336
3301,19,188964
3331,19,186219
3361,19,190403
3391,19,186011
3421,19,187758
3451,19,189537
3481,19,193274
3511,19,188964
3541,19,192233
3571,19,192012
3601,19,187336
3631,19,190621
3661,19,187476
3691,19,192901
3721,19,188608
3751,19,184842
3781,19,198491
3811,19,196540
3841,19,189178
3871,19,188750
3901,19,188608
3931,19,192159
3961,19,190766
3991,19,191938
4021,19,188750
4051,19,182548
4081,19,188964
4111,19,186150
4141,19,189897
4171,19,190041
4201,19,189753
4231,19,191644
4261,19,192752
4291,19,189609
4321,19,190694
4351,19,188679
4381,19,190621
4411,19,189825
4441,19,194325
4471,19,188465
4501,19,190114
4531,19,189393
4561,19,187336
4591,19,190403
4621,19,192604
4651,19,192901
4681,19,188253
4711,19,192381
4741,19,188821
4771,19,189250
4801,19,189969
4831,19,191424
4861,19,189035
4891,19,191717
4921,19,190694
4951,19,187758
4981,19,191204
5011,19,184501
5041,19,193423
5071,19,198333
5101,19,186915
5131,19,190258
5161,19,193348
5191,19,188964
5221,19,191497
5251,19,186846
5281,19,189465
5311,19,186428
5341,19,183284
5371,19,188465
5401,19,187406
5431,19,185322
5461,19,188040
5491,19,184979
5521,19,187687
5551,19,194476
5581,19,184842
5611,19,189753
5641,19,190548
5671,19,189178
5701,19,187828
5731,19,183553
5761,19,182681
5791,19,194704
5821,19,194325
5851,19,188608
5881,19,185735
5911,19,187195
5941,19,186428
5971,19,190258
6001,19,191497
6031,19,184979
6061,19,189825
6091,19,190985
6121,19,191424
6151,19,188111
6181,19,191717
6211,19,187195
6241,19,188608
6271,19,179662
6301,19,187546
6331,19,188182
6361,19,189537
6391,19,191791
6421,19,188465
6451,19,184433
6481,19,189035
6511,19,186706
6541,19,185942
6571,19,194931
6601,19,189107
6631,19,189178
6661,19,186846
6691,19,189035
6721,19,189035
6751,19,190258
6781,19,190548
6811,19,190766
6841,19,185942
6871,19,189107
6901,19,184094
6931,19,186497
6961,19,186915
6991,19,185873
7021,19,187758
7051,19,186776
7081,19,184297
7111,19,188608
7141,19,191497
7171,19,181752
7201,19,192752
7231,19,188394
7261,19,190114
7291,19,186776
7321,19,190041
7351,19,190912
7381,19,187687
7411,19,187899
7441,19,185391
7471,19,184911
7501,19,190041
7531,19,190985
7561,19,190403
7591,19,189465
7621,19,184229
7651,19,193274
7681,19,188040
7711,19,189465
7741,19,185804
7771,19,186915
7801,19,190114
7831,19,187546
7861,19,187265
7891,19,190839
7921,19,189393
7951,19,191424
7981,19,190839
8011,19,191497
8041,19,183755
8071,19,191938
8101,19,185322
8131,19,186150
8161,19,187899
8191,19,184638
8221,19,189897
8251,19,195618
8281,19,188040
8311,19,191350
8341,19,191131
8371,19,187899
8401,19,184365
8431,19,189465
8461,19,187055
8491,19,186150
8521,19,186706
8551,19,184911
8581,19,188608
8611,19,190839
8641,19,185597
8671,19,184911
8701,19,190985
8731,19,191791
8761,19,186567
8791,19,185873
8821,19,189609
8851,19,190041
8881,19,188253
8911,19,192752
8941,19,188821
8971,19,192086
9001,19,189393
9031,19,185116
9061,19,188821
9091,19,189178
9121,19,187758
9151,19,185185
9181,19,185735
9211,19,187969
9241,19,187336
9271,19,187336
9301,19,185597
9331,19,184433
9361,19,185666
9391,19,188750
9421,19,186706
9451,19,190186
9481,19,189322
9511,19,188111
9541,19,187969
9571,19,188253
9601,19,188750
9631,19,188536
9661,19,191424
9691,19,184638
9721,19,187617
9751,19,180766
9781,19,190258
9811,19,191204
9841,19,195848
9871,19,187125
9901,19,192012
9931,19,187406
9961,19,189107
9991,19,184911
10021,19,183755
10051,19,182748
10081,19,183284
10111,19,179404
10141,19,164798
10171,19,157927
10201,19,177179
10231,19,179211
10261,19,181422
10291,19,187969
10321,19,177430
10351,19,183553
10381,19,179985
10411,19,176056
10441,19,184569
10471,19,182282
10501,19,185735
10531,19,186358
10561,19,177746
10591,19,169376
10621,19,182481
10651,19,183217
10681,19,186985
10711,19,187125
10741,19,181356
10771,19,181356
10801,19,186428
10831,19,185391
10861,19,186428
10891,19,181884
10921,19,185528
10951,19,181290
10981,19,186636
11011,19,185322
11041,19,186358
11071,19,186358
11101,19,177556
11131,19,185459
11161,19,187265
11191,19,181818
11221,19,187125
11251,19,183150
11281,19,184297
11311,19,182481
11341,19,180831
11371,19,184162
11401,19,182882
11431,19,187617
11461,19,184774
11491,19,189250
11521,19,181620
11551,19,184026
11581,19,179211
11611,19,183486
11641,19,186081
11671,19,183688
11701,19,187055
11731,19,184094
11761,19,183083
11791,19,190041
11821,19,186985
11851,19,186358
11881,19,190114
11911,19,184365
11941,19,185666
11971,19,186289
12001,19,187899
12031,19,185459
12061,19,185804
12091,19,188182
12121,19,187617
12151,19,189753
12181,19,183755
12211,19,187336
12241,19,185804
12271,19,182815
12301,19,183755
12331,19,183553
12361,19,187336
12391,19,184162
12421,19,188821
12451,19,187758
12481,19,184911
12511,19,184094
12541,19,185804
12571,19,185528
12601,19,186081
12631,19,185391
12661,19,183351
12691,19,187546
12721,19,186011
12751,19,180180
12781,19,185804
12811,19,182348
12841,19,184094
12871,19,184162
12901,19,186776
12931,19,185048
12961,19,191864
12991,19,188394
13021,19,184774
13051,19,187758
13081,19,180635
13111,19,186706
13141,19,186081
13171,19,182615
13201,19,188111
13231,19,188111
13261,19,187617
13291,19,190694
13321,19,184842
13351,19,181159
13381,19,185804
13411,19,182282
13441,19,187617
13471,19,183083
13501,19,185391
13531,19,185528
13561,19,193648
13591,19,184979
13621,19,186846
13651,19,185942
13681,19,182215
13711,19,183891
13741,19,187899
13771,19,187055
13801,19,187336
13831,19,187125
13861,19,185185
13891,19,188750
13921,19,185597
13951,19,188465
13981,19,186706
14011,19,186219
14041,19,184501
14071,19,184162
14101,19,183688
14131,19,184706
14161,19,185528
14191,19,185048
14221,19,183284
14251,19,181884
14281,19,184979
14311,19,186915
14341,19,181620
14371,19,181884
14401,19,187406
14431,19,183823
14461,19,182481
14491,19,184501
14521,19,185597
14551,19,184911
14581,19,186776
14611,19,181422
14641,19,184365
14671,19,189107
14701,19,182615
14731,19,179340
14761,19,183486
14791,19,182748
14821,19,186776
14851,19,183958
14881,19,186846
14911,19,188394
14941,19,180115
14971,19,182815

